<DATE>;<TIME>;<LAST>;<VOL>;<ID>;<OPER>
20240429;095950;156.22;20;10234280191;S
20240429;095950;156.22;1980;10234280192;S
20240429;095950;156.22;170;10234280193;S
20240429;095950;156.22;200;10234280194;S
20240429;095950;156.22;380;10234280195;S
20240429;095950;156.22;10;10234280196;S
20240429;095950;156.22;20;10234280197;S
20240429;095950;156.22;30;10234280198;S
20240429;095950;156.22;20;10234280199;S
20240429;095950;156.22;320;10234280200;S
20240429;095950;156.22;1020;10234280201;S
20240429;095950;156.22;30;10234280202;S
20240429;095950;156.22;100;10234280203;S
20240429;095950;156.22;30;10234280204;S
20240429;095950;156.22;500;10234280205;S
20240429;095950;156.22;40;10234280206;S
20240429;095950;156.22;20;10234280207;S
20240429;095950;156.22;170;10234280208;S
20240429;095950;156.22;630;10234280209;B
20240429;095950;156.22;100;10234280210;B
20240429;095950;156.22;100;10234280211;B
20240429;095950;156.22;50;10234280212;B
20240429;095950;156.22;500;10234280213;B
20240429;095950;156.22;50;10234280214;B
20240429;100001;156.4;10;10234283829;B
20240429;100001;156.4;210;10234283851;B
20240429;100001;156.42;100;10234283852;B
20240429;100001;156.42;130;10234283853;B
20240429;100001;156.46;300;10234283854;B
20240429;100001;156.48;50;10234283855;B
20240429;100001;156.5;10;10234283856;B
20240429;100001;156.5;40;10234283920;B
20240429;100001;156.5;50;10234283943;B
20240429;100001;156.52;50;10234283944;B
20240429;100001;156.52;1240;10234283945;B
20240429;100001;156.52;50;10234283962;B
20240429;100001;156.54;10;10234284433;B
20240429;100001;156.54;600;10234284434;B
20240429;100001;156.54;10;10234284435;B
20240429;100001;156.54;30;10234284436;B
20240429;100001;156.54;30;10234284437;B
20240429;100001;156.54;110;10234284438;B
20240429;100001;156.54;100;10234284439;B
20240429;100001;156.54;500;10234284440;B
20240429;100001;156.54;100;10234284441;B
20240429;100001;156.54;700;10234284827;B
20240429;100001;156.56;100;10234284828;B
20240429;100001;156.56;1590;10234284829;B
20240429;100001;156.56;110;10234284830;B
20240429;100001;156.6;50;10234284995;S
20240429;100002;156.62;350;10234285438;B
20240429;100002;156.58;500;10234285716;S
20240429;100003;156.64;80;10234286035;B
20240429;100003;156.64;100;10234286036;B
20240429;100003;156.64;10;10234286037;B
20240429;100003;156.64;50;10234286038;B
20240429;100003;156.66;50;10234286039;B
20240429;100003;156.66;140;10234286040;B
20240429;100003;156.68;50;10234286041;B
20240429;100003;156.7;230;10234286042;B
20240429;100003;156.7;730;10234286236;B
20240429;100003;156.7;330;10234286237;B
20240429;100003;156.72;20;10234286238;B
20240429;100004;156.72;80;10234286792;B
20240429;100004;156.72;80;10234286822;B
20240429;100004;156.72;150;10234286830;B
20240429;100004;156.72;50;10234286831;B
20240429;100004;156.74;100;10234286832;B
20240429;100004;156.74;890;10234286833;B
20240429;100004;156.74;590;10234286877;B
20240429;100005;156.74;10;10234287523;B
20240429;100005;156.74;10;10234287661;B
20240429;100005;156.74;10;10234288240;B
20240429;100006;156.74;20;10234289422;B
20240429;100006;156.74;10;10234289430;B
20240429;100006;156.74;10;10234289441;B
20240429;100006;156.74;10;10234290263;B
20240429;100006;156.74;1000;10234290500;B
20240429;100006;156.74;20;10234290887;B
20240429;100006;156.72;60;10234291254;S
20240429;100006;156.74;10;10234291266;B
20240429;100006;156.74;30;10234291329;B
20240429;100006;156.74;10;10234291332;B
20240429;100006;156.74;10;10234291333;B
20240429;100006;156.74;10;10234291354;B
20240429;100006;156.74;10;10234291547;B
20240429;100007;156.74;10;10234292371;B
20240429;100007;156.74;10;10234292509;B
20240429;100007;156.74;10;10234292515;B
20240429;100007;156.74;10;10234293195;B
20240429;100007;156.72;10;10234293199;S
20240429;100007;156.74;190;10234293204;B
20240429;100007;156.72;10;10234293212;S
20240429;100007;156.74;10;10234293216;B
20240429;100007;156.74;10;10234293387;B
20240429;100007;156.74;10;10234293388;B
20240429;100007;156.74;10;10234293623;B
20240429;100007;156.74;10;10234293634;B
20240429;100007;156.74;10;10234293642;B
20240429;100007;156.74;10;10234293753;B
20240429;100007;156.72;10;10234294267;S
20240429;100007;156.72;190;10234294269;S
20240429;100007;156.72;10;10234294270;S
20240429;100007;156.74;100;10234294271;B
20240429;100007;156.74;10;10234294272;B
20240429;100007;156.74;10;10234294273;B
20240429;100007;156.74;1550;10234294300;B
20240429;100008;156.74;10;10234294632;B
20240429;100008;156.74;10;10234295041;B
20240429;100008;156.74;10;10234295043;B
20240429;100008;156.74;280;10234295479;B
20240429;100008;156.72;100;10234295485;S
20240429;100008;156.74;10;10234295732;B
20240429;100008;156.72;10;10234295737;S
20240429;100008;156.74;10;10234295744;B
20240429;100008;156.74;10;10234295749;B
20240429;100008;156.74;10;10234295753;B
20240429;100008;156.74;10;10234296014;B
20240429;100008;156.74;10;10234296018;B
20240429;100008;156.74;10;10234296019;B
20240429;100008;156.84;40;10234296020;B
20240429;100008;156.84;10;10234296026;B
